AcresBurned,Counties,Started,Started_Date,Started_Hour,temperature,relative_humidity,wind_speed,wind_direction,total_precipitation,volumetric_soil_water_layer_1,Fire
,"Merced, CA",,2016-12-15,,14.98,0.62,0.94,90.4,0.0,0.32,0
,"Merced, CA",,2017-01-15,,5.89,0.89,0.87,339.0,0.0,0.38,0
,"Merced, CA",,2017-02-15,,10.52,0.87,1.07,73.0,0.0,0.36,0
,"Merced, CA",,2017-03-15,,15.34,0.89,0.84,357.41,0.0,0.27,0
,"Merced, CA",,2017-04-15,,10.11,0.6,2.56,312.86,0.0,0.25,0
,"Merced, CA",,2017-06-15,,22.35,0.37,2.49,321.33,0.0,0.13,0
,"Merced, CA",,2017-07-15,,26.82,0.39,2.83,307.37,0.0,0.13,0
,"Merced, CA",,2017-08-15,,20.63,0.62,3.59,283.1,0.0,0.11,0
,"Merced, CA",,2017-09-15,,19.78,0.57,2.4,271.9,0.0,0.11,0
,"Merced, CA",,2017-10-15,,13.62,0.43,1.23,0.35,0.0,0.13,0
,"Merced, CA",,2017-11-15,,12.07,0.72,1.58,356.05,0.0,0.16,0
,"Merced, CA",,2017-12-15,,5.0,0.83,0.92,74.48,0.0,0.12,0
,"Merced, CA",,2018-01-15,,11.28,0.83,1.32,129.29,0.0,0.3,0
,"Merced, CA",,2018-02-15,,9.69,0.57,2.07,329.47,0.0,0.16,0
,"Merced, CA",,2018-03-15,,8.56,0.86,1.85,333.15,0.1,0.36,0
,"Merced, CA",,2018-04-15,,18.33,0.62,1.32,329.45,0.0,0.2,0
,"Merced, CA",,2018-07-15,,27.66,0.4,2.69,307.43,0.0,0.12,0
,"Merced, CA",,2018-08-15,,22.96,0.48,3.28,307.41,0.0,0.12,0
,"Merced, CA",,2018-09-15,,20.23,0.4,2.41,309.89,0.0,0.11,0
,"Merced, CA",,2018-10-15,,17.27,0.43,1.35,90.11,0.0,0.12,0
,"Merced, CA",,2018-11-15,,6.92,0.52,0.46,65.02,0.0,0.14,0
,"Merced, CA",,2018-12-15,,8.47,0.73,1.39,95.35,0.0,0.3,0
,"Merced, CA",,2019-01-15,,10.13,0.75,3.73,119.54,0.01,0.35,0
,"Merced, CA",,2019-02-15,,10.08,0.76,4.23,127.14,0.0,0.41,0
,"Merced, CA",,2019-03-15,,9.38,0.72,0.83,354.56,0.0,0.33,0
,"Merced, CA",,2019-04-15,,16.51,0.45,2.55,300.23,0.0,0.16,0
,"Merced, CA",,2019-05-15,,20.12,0.45,2.8,306.29,0.0,0.12,0
,"Merced, CA",,2019-07-15,,26.12,0.34,2.26,310.63,0.0,0.13,0
,"Merced, CA",,2019-08-15,,27.7,0.31,2.09,327.51,0.0,0.11,0
,"Merced, CA",,2019-09-15,,24.81,0.35,1.7,319.67,0.0,0.1,0
,"Merced, CA",,2019-10-15,,13.35,0.46,1.77,0.8,0.0,0.11,0
,"Merced, CA",,2019-11-15,,13.14,0.76,2.56,324.32,0.0,0.11,0
,"Merced, CA",,2019-12-15,,9.43,0.78,1.86,292.5,0.01,0.35,0
,"Mendocino, CA",,2013-01-15,,4.74,0.79,1.05,46.81,0.0,0.29,0
,"Mendocino, CA",,2013-02-15,,6.75,1.07,1.71,101.13,0.0,0.22,0
,"Mendocino, CA",,2013-03-15,,9.52,0.92,3.68,327.21,0.0,0.24,0
,"Mendocino, CA",,2013-04-15,,8.3,0.78,6.05,333.8,0.0,0.2,0
,"Mendocino, CA",,2013-05-15,,11.45,0.78,6.55,322.55,0.0,0.12,0
,"Mendocino, CA",,2013-06-15,,11.98,0.89,5.08,325.78,0.0,0.1,0
,"Mendocino, CA",,2013-08-15,,16.53,0.96,2.6,313.37,0.0,0.1,0
,"Mendocino, CA",,2013-10-15,,13.02,0.82,1.29,41.67,0.0,0.11,0
,"Mendocino, CA",,2014-01-15,,7.3,0.89,1.62,76.25,0.0,0.16,0
,"Mendocino, CA",,2014-02-15,,13.6,0.89,3.15,159.14,0.07,0.31,0
,"Mendocino, CA",,2014-03-15,,11.18,0.9,2.15,349.63,0.0,0.28,0
,"Mendocino, CA",,2014-04-15,,10.97,0.92,5.35,326.89,0.0,0.23,0
,"Mendocino, CA",,2014-05-15,,15.71,0.86,1.79,30.05,0.0,0.13,0
,"Mendocino, CA",,2014-06-15,,12.96,0.81,6.62,325.66,0.0,0.1,0
,"Mendocino, CA",,2014-08-15,,16.59,0.88,3.51,324.95,0.0,0.1,0
,"Mendocino, CA",,2014-10-15,,15.75,0.88,5.13,199.04,1.0,0.17,0
,"Mendocino, CA",,2014-11-15,,13.82,0.91,1.91,348.11,0.0,0.25,0
,"Mendocino, CA",,2014-12-15,,11.8,0.86,6.84,119.1,0.35,0.37,0
,"Mendocino, CA",,2015-01-15,,9.88,0.89,2.81,128.89,0.0,0.26,0
,"Mendocino, CA",,2015-02-15,,10.9,0.91,0.91,52.6,0.0,0.3,0
,"Mendocino, CA",,2015-03-15,,15.21,0.89,2.27,139.93,0.0,0.19,0
,"Mendocino, CA",,2015-04-15,,9.68,0.79,6.13,342.17,0.0,0.22,0
,"Mendocino, CA",,2015-05-15,,11.92,0.88,2.85,311.7,0.0,0.13,0
,"Mendocino, CA",,2015-08-15,,17.14,0.8,4.98,336.34,0.0,0.09,0
,"Mendocino, CA",,2015-09-15,,14.21,0.75,4.8,322.45,0.0,0.1,0
,"Mendocino, CA",,2015-10-15,,16.22,0.97,0.94,254.89,0.0,0.09,0
,"Mendocino, CA",,2015-11-15,,13.12,0.88,6.85,156.96,0.87,0.2,0
,"Mendocino, CA",,2015-12-15,,7.32,0.85,5.43,346.79,0.0,0.33,0
,"Mendocino, CA",,2016-01-15,,10.87,0.85,2.86,295.4,0.24,0.36,0
,"Mendocino, CA",,2016-02-15,,12.6,0.88,3.58,347.79,0.0,0.26,0
,"Mendocino, CA",,2016-03-15,,9.99,0.75,3.11,335.4,0.0,0.33,0
,"Mendocino, CA",,2016-04-15,,10.4,0.81,4.27,339.6,0.0,0.25,0
,"Mendocino, CA",,2016-05-15,,13.62,0.96,3.43,332.38,0.0,0.15,0
,"Mendocino, CA",,2016-06-15,,11.81,0.78,5.85,322.56,0.0,0.1,0
,"Mendocino, CA",,2016-07-15,,16.02,0.94,2.85,328.73,0.0,0.1,0
,"Mendocino, CA",,2016-10-15,,14.77,0.85,5.33,149.24,0.03,0.3,0
,"Mendocino, CA",,2016-11-15,,14.32,0.98,2.69,143.27,0.02,0.28,0
,"Mendocino, CA",,2016-12-15,,14.53,0.95,10.33,168.78,2.96,0.37,0
,"Mendocino, CA",,2017-01-15,,8.13,0.93,2.11,345.35,0.0,0.32,0
,"Mendocino, CA",,2017-02-15,,12.54,0.8,4.79,124.71,0.17,0.3,0
,"Mendocino, CA",,2017-03-15,,10.98,0.99,0.17,45.28,0.0,0.27,0
,"Mendocino, CA",,2017-04-15,,8.78,0.85,3.83,337.83,0.0,0.32,0
,"Mendocino, CA",,2017-05-15,,10.68,0.81,6.83,329.21,0.0,0.16,0
,"Mendocino, CA",,2017-06-15,,14.03,0.82,4.75,320.47,0.0,0.13,0
,"Mendocino, CA",,2017-08-15,,14.45,0.89,4.62,320.05,0.0,0.1,0
,"Mendocino, CA",,2017-11-15,,11.87,0.84,2.36,147.96,0.04,0.28,0
,"Mendocino, CA",,2017-12-15,,8.62,0.94,0.78,29.43,0.0,0.23,0
,"Mendocino, CA",,2018-01-15,,11.91,0.84,3.48,129.58,0.0,0.3,0
,"Mendocino, CA",,2018-02-15,,8.6,0.7,6.22,345.03,0.0,0.2,0
,"Mendocino, CA",,2018-03-15,,8.97,0.69,1.25,206.58,0.03,0.32,0
,"Mendocino, CA",,2018-04-15,,10.85,0.88,1.95,315.72,0.0,0.3,0
,"Mendocino, CA",,2018-05-15,,10.99,0.9,1.66,300.91,0.0,0.15,0
,"Mendocino, CA",,2018-06-15,,13.83,0.81,6.86,326.58,0.0,0.1,0
,"Mendocino, CA",,2018-09-15,,13.39,0.85,4.51,317.3,0.0,0.1,0
,"Mendocino, CA",,2018-10-15,,12.84,0.92,1.21,36.03,0.0,0.12,0
,"Mendocino, CA",,2018-12-15,,7.39,0.93,3.21,108.45,0.0,0.32,0
,"Mendocino, CA",,2019-01-15,,10.94,0.75,6.12,112.04,0.05,0.31,0
,"Mendocino, CA",,2019-02-15,,8.31,0.73,5.8,239.35,0.09,0.37,0
,"Mendocino, CA",,2019-03-15,,9.68,0.85,2.04,353.47,0.0,0.3,0
,"Mendocino, CA",,2019-04-15,,10.04,0.7,3.66,338.61,0.0,0.26,0
,"Mendocino, CA",,2019-05-15,,13.23,0.82,0.63,204.05,0.09,0.14,0
,"Mendocino, CA",,2019-06-15,,12.6,0.97,4.14,322.38,0.0,0.13,0
,"Mendocino, CA",,2019-09-15,,15.7,0.95,4.0,315.12,0.0,0.09,0
,"Mendocino, CA",,2019-11-15,,13.32,0.87,2.34,149.3,0.01,0.09,0
,"Mendocino, CA",,2019-12-15,,8.39,0.89,3.96,331.67,0.08,0.35,0
,"Lassen, CA",,2013-01-15,,-10.01,0.64,0.57,344.94,0.0,0.34,0
,"Lassen, CA",,2013-02-15,,-2.18,0.75,1.66,60.42,0.0,0.35,0
,"Lassen, CA",,2013-03-15,,4.3,0.73,1.13,261.41,0.0,0.34,0
,"Lassen, CA",,2013-04-15,,1.65,0.67,3.43,342.16,0.06,0.24,0
,"Lassen, CA",,2013-05-15,,13.43,0.56,2.02,301.15,0.0,0.13,0
,"Lassen, CA",,2013-06-15,,12.13,0.26,1.94,100.36,0.0,0.09,0
,"Lassen, CA",,2013-07-15,,18.62,0.35,1.44,291.08,0.0,0.08,0
,"Lassen, CA",,2013-09-15,,15.98,0.54,0.93,233.87,0.0,0.09,0
,"Lassen, CA",,2013-10-15,,2.6,0.61,2.31,73.77,0.0,0.12,0
,"Lassen, CA",,2013-11-15,,1.27,0.64,3.02,342.24,0.03,0.15,0
,"Lassen, CA",,2013-12-15,,-6.44,0.84,1.5,125.39,0.0,0.19,0
,"Lassen, CA",,2014-01-15,,-2.27,0.62,0.88,38.3,0.0,0.19,0
,"Lassen, CA",,2014-02-15,,5.05,0.79,2.37,213.71,0.0,0.35,0
,"Lassen, CA",,2014-03-15,,2.29,0.62,1.25,350.0,0.0,0.29,0
,"Lassen, CA",,2014-04-15,,5.72,0.59,2.28,270.96,0.0,0.18,0
,"Lassen, CA",,2014-05-15,,11.8,0.37,1.85,250.94,0.0,0.1,0
,"Lassen, CA",,2014-06-15,,13.49,0.29,1.79,272.06,0.0,0.08,0
,"Lassen, CA",,2014-07-15,,22.94,0.27,2.03,294.58,0.0,0.09,0
,"Lassen, CA",,2014-08-15,,13.62,0.65,1.81,251.5,0.0,0.12,0
,"Lassen, CA",,2014-09-15,,12.96,0.54,1.28,186.75,0.0,0.09,0
,"Lassen, CA",,2014-10-15,,9.49,0.79,6.15,213.03,0.0,0.08,0
,"Lassen, CA",,2014-11-15,,5.44,0.79,3.43,261.63,0.0,0.17,0
,"Lassen, CA",,2014-12-15,,-2.75,0.97,1.87,109.1,0.0,0.36,0
,"Lassen, CA",,2015-01-15,,-2.97,0.95,1.2,119.74,0.0,0.36,0
,"Lassen, CA",,2015-02-15,,3.38,0.71,1.97,353.97,0.0,0.39,0
,"Lassen, CA",,2015-03-15,,10.72,0.47,2.41,208.66,0.0,0.25,0
,"Lassen, CA",,2015-04-15,,-2.02,0.56,2.27,349.85,0.0,0.15,0
,"Lassen, CA",,2015-05-15,,6.22,0.68,3.18,293.86,0.13,0.15,0
,"Lassen, CA",,2015-07-15,,15.77,0.59,2.05,303.45,0.0,0.14,0
,"Lassen, CA",,2015-10-15,,12.76,0.54,1.75,323.97,0.0,0.1,0
,"Lassen, CA",,2015-11-15,,1.84,0.65,3.17,182.51,0.0,0.28,0
,"Lassen, CA",,2015-12-15,,-8.43,0.91,2.85,324.65,0.0,0.35,0
,"Lassen, CA",,2016-01-15,,-0.63,0.83,2.62,240.33,0.26,0.31,0
,"Lassen, CA",,2016-02-15,,2.84,0.89,1.91,317.23,0.0,0.39,0
,"Lassen, CA",,2016-03-15,,-0.65,0.87,1.61,273.21,0.0,0.42,0
,"Lassen, CA",,2016-04-15,,0.48,0.82,2.62,309.09,0.03,0.34,0
,"Lassen, CA",,2016-05-15,,9.03,0.82,1.6,293.97,0.0,0.27,0
,"Lassen, CA",,2016-06-15,,10.18,0.48,1.63,249.18,0.0,0.09,0
,"Lassen, CA",,2016-08-15,,18.42,0.34,1.99,267.93,0.0,0.08,0
,"Lassen, CA",,2016-10-15,,9.26,0.79,3.51,220.45,0.0,0.35,0
,"Lassen, CA",,2016-11-15,,5.44,0.73,2.06,213.31,0.0,0.22,0
,"Lassen, CA",,2016-12-15,,4.39,0.83,7.44,213.39,0.06,0.42,0
,"Lassen, CA",,2017-01-15,,-7.12,0.94,1.62,89.09,0.0,0.39,0
,"Lassen, CA",,2017-02-15,,-0.36,0.82,1.53,137.53,0.0,0.4,0
,"Lassen, CA",,2017-03-15,,4.11,0.7,1.66,192.36,0.0,0.39,0
,"Lassen, CA",,2017-04-15,,-0.73,0.77,1.71,53.53,0.0,0.39,0
,"Lassen, CA",,2017-05-15,,3.61,0.84,1.65,310.62,0.0,0.16,0
,"Lassen, CA",,2017-09-15,,10.87,0.79,2.45,298.67,0.0,0.19,0
,"Lassen, CA",,2017-10-15,,2.72,0.4,2.28,95.35,0.0,0.08,0
,"Lassen, CA",,2017-11-15,,2.09,0.75,2.06,187.94,0.0,0.3,0
,"Lassen, CA",,2017-12-15,,-4.45,0.79,0.29,128.45,0.0,0.31,0
,"Lassen, CA",,2018-01-15,,2.14,0.91,0.9,119.8,0.0,0.36,0
,"Lassen, CA",,2018-02-15,,-2.27,0.68,3.22,338.7,0.0,0.28,0
,"Lassen, CA",,2018-03-15,,-4.04,0.88,1.67,261.21,0.01,0.38,0
,"Lassen, CA",,2018-04-15,,8.29,0.72,2.4,208.6,0.0,0.32,0
,"Lassen, CA",,2018-05-15,,12.4,0.48,0.68,208.75,0.0,0.14,0
,"Lassen, CA",,2018-08-15,,19.84,0.49,1.85,303.92,0.0,0.1,0
,"Lassen, CA",,2018-10-15,,3.51,0.36,3.44,92.96,0.0,0.1,0
,"Lassen, CA",,2018-12-15,,4.3,0.87,0.85,225.64,0.19,0.27,0
,"Lassen, CA",,2019-01-15,,-0.61,0.68,2.36,109.42,0.12,0.33,0
,"Lassen, CA",,2019-02-15,,0.97,0.83,5.91,184.52,1.45,0.42,0
,"Lassen, CA",,2019-03-15,,-2.21,0.6,1.93,75.73,0.0,0.37,0
,"Lassen, CA",,2019-04-15,,7.1,0.82,1.37,214.51,0.01,0.35,0
,"Lassen, CA",,2019-05-15,,11.06,0.53,1.37,165.96,0.0,0.13,0
,"Lassen, CA",,2019-06-15,,16.57,0.55,2.05,290.39,0.0,0.13,0
,"Lassen, CA",,2019-11-15,,4.09,0.61,1.48,236.43,0.0,0.07,0
,"Lassen, CA",,2019-12-15,,-1.43,0.88,2.31,310.06,0.32,0.35,0
,"Amador, CA",,2013-01-15,,0.08,0.59,2.76,77.46,0.0,0.39,0
,"Amador, CA",,2013-02-15,,1.98,0.79,4.3,78.91,0.0,0.32,0
,"Amador, CA",,2013-03-15,,12.36,0.68,1.62,72.36,0.0,0.29,0
,"Amador, CA",,2013-04-15,,9.79,0.7,2.91,196.58,0.01,0.29,0
,"Amador, CA",,2013-05-15,,15.8,0.6,0.91,114.55,0.0,0.22,0
,"Amador, CA",,2013-07-15,,19.28,0.49,0.44,73.15,0.0,0.18,0
,"Amador, CA",,2013-08-15,,16.67,0.41,1.16,94.62,0.0,0.17,0
,"Amador, CA",,2013-09-15,,15.3,0.64,0.93,99.35,0.0,0.15,0
,"Amador, CA",,2013-10-15,,8.5,0.45,3.44,75.38,0.0,0.18,0
,"Amador, CA",,2013-11-15,,8.9,0.6,0.74,97.91,0.0,0.18,0
,"Amador, CA",,2013-12-15,,1.23,0.72,2.12,71.75,0.0,0.29,0
,"Amador, CA",,2014-01-15,,7.18,0.4,4.39,73.85,0.0,0.27,0
,"Amador, CA",,2014-02-15,,10.27,0.68,1.74,100.12,0.0,0.4,0
,"Amador, CA",,2014-03-15,,8.38,0.7,2.9,58.8,0.0,0.35,0
,"Amador, CA",,2014-04-15,,10.74,0.77,1.34,78.1,0.0,0.3,0
,"Amador, CA",,2014-05-15,,16.17,0.46,2.07,69.77,0.0,0.25,0
,"Amador, CA",,2014-06-15,,14.05,0.37,1.61,92.74,0.0,0.19,0
,"Amador, CA",,2014-08-15,,17.96,0.56,0.81,61.97,0.0,0.18,0
,"Amador, CA",,2014-09-15,,20.21,0.41,2.14,77.81,0.0,0.17,0
,"Amador, CA",,2014-10-15,,14.56,0.74,1.44,196.78,0.0,0.18,0
,"Amador, CA",,2014-11-15,,8.04,0.84,1.53,87.91,0.0,0.35,0
,"Amador, CA",,2014-12-15,,6.9,0.71,1.8,91.58,0.0,0.43,0
,"Amador, CA",,2015-01-15,,3.22,0.88,2.08,75.7,0.0,0.35,0
,"Amador, CA",,2015-02-15,,9.86,0.57,2.31,70.35,0.0,0.39,0
,"Amador, CA",,2015-03-15,,17.09,0.44,3.52,105.6,0.0,0.32,0
,"Amador, CA",,2015-04-15,,6.12,0.47,2.87,46.85,0.0,0.31,0
,"Amador, CA",,2015-05-15,,8.39,0.89,0.82,85.9,0.12,0.3,0
,"Amador, CA",,2015-08-15,,17.99,0.51,1.4,52.41,0.0,0.19,0
,"Amador, CA",,2015-09-15,,15.81,0.92,0.98,157.25,0.11,0.26,0
,"Amador, CA",,2015-10-15,,17.62,0.58,1.27,74.44,0.0,0.21,0
,"Amador, CA",,2015-11-15,,8.21,0.58,1.72,119.73,0.0,0.38,0
,"Amador, CA",,2015-12-15,,-1.44,0.63,3.46,58.75,0.0,0.43,0
,"Amador, CA",,2016-01-15,,7.46,0.83,5.3,166.53,1.5,0.46,0
,"Amador, CA",,2016-02-15,,11.64,0.57,3.95,72.08,0.0,0.34,0
,"Amador, CA",,2016-03-15,,6.93,0.7,2.27,53.89,0.0,0.44,0
,"Amador, CA",,2016-04-15,,6.68,0.76,1.2,353.29,0.0,0.37,0
,"Amador, CA",,2016-05-15,,13.07,0.88,0.21,13.83,0.0,0.31,0
,"Amador, CA",,2016-07-15,,19.61,0.41,1.17,87.79,0.0,0.19,0
,"Amador, CA",,2016-10-15,,15.14,0.9,2.36,188.86,0.76,0.43,0
,"Amador, CA",,2016-11-15,,10.14,0.66,2.52,86.57,0.0,0.34,0
,"Amador, CA",,2016-12-15,,11.43,0.62,3.15,142.93,0.01,0.43,0
,"Amador, CA",,2017-01-15,,2.98,0.73,2.43,71.04,0.0,0.42,0
,"Amador, CA",,2017-02-15,,8.79,0.61,2.96,78.56,0.0,0.41,0
,"Amador, CA",,2017-03-15,,13.05,0.56,2.92,82.83,0.0,0.35,0
,"Amador, CA",,2017-04-15,,5.04,0.7,2.27,50.29,0.0,0.42,0
,"Amador, CA",,2017-05-15,,8.61,0.66,1.0,52.44,0.0,0.27,0
,"Amador, CA",,2017-06-15,,15.55,0.62,1.43,82.01,0.0,0.24,0
,"Amador, CA",,2017-07-15,,20.54,0.54,1.07,81.82,0.0,0.18,0
,"Amador, CA",,2017-09-15,,15.23,0.79,0.77,106.71,0.0,0.19,0
,"Amador, CA",,2017-10-15,,11.44,0.32,3.37,74.5,0.0,0.19,0
,"Amador, CA",,2017-11-15,,9.67,0.74,1.84,86.77,0.0,0.39,0
,"Amador, CA",,2017-12-15,,5.08,0.68,1.29,72.67,0.0,0.36,0
,"Amador, CA",,2018-01-15,,11.19,0.53,2.4,90.03,0.0,0.4,0
,"Amador, CA",,2018-02-15,,4.73,0.72,2.06,84.31,0.0,0.34,0
,"Amador, CA",,2018-03-15,,4.42,0.9,2.05,123.5,0.18,0.46,0
,"Amador, CA",,2018-04-15,,12.79,0.76,1.85,110.85,0.0,0.39,0
,"Amador, CA",,2018-05-15,,10.94,0.83,0.35,94.04,0.0,0.25,0
,"Amador, CA",,2018-08-15,,18.88,0.55,0.48,90.26,0.0,0.18,0
,"Amador, CA",,2018-09-15,,14.93,0.49,1.12,87.39,0.0,0.15,0
,"Amador, CA",,2018-10-15,,14.36,0.17,6.84,76.81,0.0,0.2,0
,"Amador, CA",,2018-11-15,,2.9,0.51,1.66,74.7,0.0,0.19,0
,"Amador, CA",,2018-12-15,,8.89,0.66,1.75,99.35,0.0,0.38,0
,"Amador, CA",,2019-01-15,,6.73,0.76,4.5,123.78,0.23,0.42,0
,"Amador, CA",,2019-02-15,,6.42,0.87,6.84,168.74,0.59,0.46,0
,"Amador, CA",,2019-03-15,,5.33,0.51,3.01,76.57,0.0,0.39,0
,"Amador, CA",,2019-04-15,,12.6,0.69,1.74,140.33,0.0,0.36,0
,"Amador, CA",,2019-05-15,,15.48,0.56,0.16,231.75,0.0,0.18,0
,"Amador, CA",,2019-06-15,,16.77,0.81,0.5,92.32,0.0,0.24,0
,"Amador, CA",,2019-07-15,,20.68,0.42,1.8,89.97,0.0,0.18,0
,"Amador, CA",,2019-08-15,,21.73,0.41,1.09,75.67,0.0,0.18,0
,"Amador, CA",,2019-10-15,,8.54,0.55,1.43,70.96,0.0,0.2,0
,"Amador, CA",,2019-11-15,,9.32,0.67,1.03,38.07,0.0,0.17,0
,"Amador, CA",,2019-12-15,,4.83,0.91,2.34,219.73,0.44,0.45,0
,"Yuba, CA",,2013-01-15,,0.13,0.59,2.4,69.8,0.0,0.35,0
,"Yuba, CA",,2013-02-15,,7.09,0.62,2.35,48.34,0.0,0.29,0
,"Yuba, CA",,2013-03-15,,12.46,0.8,1.76,71.2,0.0,0.22,0
,"Yuba, CA",,2013-04-15,,12.8,0.47,2.33,263.85,0.0,0.2,0
,"Yuba, CA",,2013-05-15,,21.67,0.43,2.89,136.47,0.0,0.17,0
,"Yuba, CA",,2013-06-15,,19.36,0.31,1.79,93.19,0.0,0.16,0
,"Yuba, CA",,2013-08-15,,19.9,0.44,1.86,110.89,0.0,0.14,0
,"Yuba, CA",,2013-09-15,,17.46,0.69,1.96,123.95,0.0,0.17,0
,"Yuba, CA",,2013-10-15,,12.63,0.33,2.74,49.78,0.0,0.14,0
,"Yuba, CA",,2013-11-15,,9.65,0.48,0.61,52.42,0.0,0.12,0
,"Yuba, CA",,2013-12-15,,0.91,0.83,2.14,59.24,0.0,0.26,0
,"Yuba, CA",,2014-01-15,,7.87,0.42,3.55,57.18,0.0,0.25,0
,"Yuba, CA",,2014-02-15,,13.74,0.85,2.59,127.36,0.0,0.39,0
,"Yuba, CA",,2014-03-15,,9.75,0.84,1.81,58.46,0.0,0.34,0
,"Yuba, CA",,2014-04-15,,13.12,0.73,2.37,88.86,0.0,0.26,0
,"Yuba, CA",,2014-05-15,,18.62,0.43,2.55,74.95,0.0,0.19,0
,"Yuba, CA",,2014-06-15,,18.65,0.28,2.1,96.15,0.0,0.15,0
,"Yuba, CA",,2014-07-15,,25.17,0.41,3.05,149.24,0.0,0.16,0
,"Yuba, CA",,2014-08-15,,20.41,0.48,2.26,104.25,0.0,0.15,0
,"Yuba, CA",,2014-09-15,,21.63,0.38,2.17,78.82,0.0,0.14,0
,"Yuba, CA",,2014-10-15,,16.91,0.73,3.63,165.81,0.18,0.16,0
,"Yuba, CA",,2014-11-15,,10.65,0.85,1.79,74.44,0.0,0.33,0
,"Yuba, CA",,2014-12-15,,8.35,0.73,0.88,56.89,0.0,0.41,0
,"Yuba, CA",,2015-01-15,,4.66,0.87,1.35,75.24,0.0,0.32,0
,"Yuba, CA",,2015-02-15,,9.65,0.76,1.24,54.34,0.0,0.37,0
,"Yuba, CA",,2015-03-15,,17.25,0.63,2.66,92.27,0.0,0.27,0
,"Yuba, CA",,2015-04-15,,8.94,0.43,3.14,18.89,0.0,0.23,0
,"Yuba, CA",,2015-05-15,,13.18,0.69,2.33,130.42,0.02,0.18,0
,"Yuba, CA",,2015-07-15,,20.29,0.6,1.63,138.4,0.0,0.16,0
,"Yuba, CA",,2015-09-15,,17.04,0.74,2.86,168.32,0.03,0.17,0
,"Yuba, CA",,2015-10-15,,19.62,0.5,2.06,88.74,0.0,0.16,0
,"Yuba, CA",,2015-11-15,,9.61,0.82,2.98,131.23,0.0,0.32,0
,"Yuba, CA",,2015-12-15,,1.3,0.6,2.77,40.83,0.0,0.4,0
,"Yuba, CA",,2016-01-15,,8.75,0.84,4.32,158.84,1.58,0.44,0
,"Yuba, CA",,2016-02-15,,13.75,0.57,3.34,26.17,0.0,0.31,0
,"Yuba, CA",,2016-03-15,,7.87,0.76,1.93,57.22,0.0,0.41,0
,"Yuba, CA",,2016-04-15,,9.92,0.56,2.47,337.21,0.0,0.31,0
,"Yuba, CA",,2016-05-15,,15.99,0.76,1.51,107.05,0.0,0.21,0
,"Yuba, CA",,2016-06-15,,17.22,0.47,4.01,144.09,0.0,0.14,0
,"Yuba, CA",,2016-07-15,,23.29,0.38,1.99,103.79,0.0,0.16,0
,"Yuba, CA",,2016-09-15,,14.57,0.64,1.08,63.06,0.0,0.15,0
,"Yuba, CA",,2016-10-15,,15.33,0.92,2.44,150.98,0.05,0.4,0
,"Yuba, CA",,2016-11-15,,11.31,0.83,1.71,90.88,0.0,0.32,0
,"Yuba, CA",,2016-12-15,,12.85,0.83,4.57,150.39,0.16,0.42,0
,"Yuba, CA",,2017-01-15,,3.08,0.82,2.28,64.53,0.0,0.4,0
,"Yuba, CA",,2017-02-15,,9.23,0.7,1.86,75.86,0.0,0.38,0
,"Yuba, CA",,2017-03-15,,13.93,0.79,2.61,80.58,0.0,0.31,0
,"Yuba, CA",,2017-04-15,,6.6,0.73,1.68,33.37,0.0,0.39,0
,"Yuba, CA",,2017-06-15,,19.93,0.49,2.08,84.95,0.0,0.23,0
,"Yuba, CA",,2017-11-15,,10.14,0.76,2.06,95.9,0.0,0.34,0
,"Yuba, CA",,2017-12-15,,4.27,0.77,1.33,63.96,0.0,0.33,0
,"Yuba, CA",,2018-01-15,,9.74,0.82,1.39,50.72,0.0,0.38,0
,"Yuba, CA",,2018-02-15,,6.53,0.69,1.73,52.84,0.0,0.27,0
,"Yuba, CA",,2018-03-15,,6.5,0.89,1.35,105.65,0.4,0.45,0
,"Yuba, CA",,2018-04-15,,16.44,0.67,2.72,122.56,0.0,0.36,0
,"Yuba, CA",,2018-05-15,,15.02,0.67,2.25,136.9,0.0,0.18,0
,"Yuba, CA",,2018-06-15,,20.59,0.41,2.13,117.43,0.0,0.14,0
,"Yuba, CA",,2018-07-15,,25.32,0.5,2.14,130.85,0.0,0.15,0
,"Yuba, CA",,2018-08-15,,20.21,0.6,1.74,147.25,0.0,0.16,0
,"Yuba, CA",,2018-09-15,,16.76,0.47,1.57,95.3,0.0,0.14,0
,"Yuba, CA",,2018-10-15,,16.38,0.17,2.9,9.16,0.0,0.18,0
,"Yuba, CA",,2018-11-15,,3.09,0.55,1.58,75.15,0.0,0.17,0
,"Yuba, CA",,2018-12-15,,11.46,0.89,2.06,118.5,0.69,0.38,0
,"Yuba, CA",,2019-01-15,,8.75,0.76,2.8,71.5,0.46,0.39,0
,"Yuba, CA",,2019-02-15,,8.86,0.85,7.16,184.57,2.03,0.45,0
,"Yuba, CA",,2019-03-15,,7.59,0.54,2.66,70.66,0.0,0.36,0
,"Yuba, CA",,2019-04-15,,15.68,0.54,3.35,146.31,0.0,0.33,0
,"Yuba, CA",,2019-05-15,,18.89,0.49,1.62,121.64,0.0,0.14,0
,"Yuba, CA",,2019-08-15,,26.05,0.3,2.01,76.48,0.0,0.14,0
,"Yuba, CA",,2019-09-15,,22.86,0.31,3.16,116.85,0.0,0.14,0
,"Yuba, CA",,2019-10-15,,10.49,0.52,1.62,73.75,0.0,0.17,0
