temperature,relative_humidity,wind_speed,wind_direction,total_precipitation,volumetric_soil_water_layer_1,Counties_Idx,Started_Date
6.22,0.68,3.18,293.86,0.13,0.15,38,2015-05-15
13.49,0.94,0.59,69.33,0.0,0.2,27,2016-01-15
12.4,0.73,5.08,232.9,0.0,0.12,13,2016-06-15
10.99,0.94,3.18,206.49,0.0,0.36,45,2018-02-15
13.15,0.44,1.69,355.63,0.0,0.24,9,2018-09-28
13.02,0.82,1.29,41.67,0.0,0.11,37,2013-10-15
24.13,0.83,1.11,168.56,0.0,0.38,28,2015-09-15
18.81,0.76,2.74,193.26,0.0,0.13,33,2015-07-15
15.53,0.9,3.66,311.71,0.0,0.04,49,2019-09-03
17.31,0.76,2.86,189.72,0.0,0.12,46,2017-08-15
19.33,0.76,2.1,248.89,0.0,0.22,26,2015-03-15
11.44,0.89,1.14,108.54,0.21,0.22,6,2019-05-15
11.53,0.7,7.76,282.83,0.05,0.39,29,2019-10-17
8.6,0.7,6.22,345.03,0.0,0.2,37,2018-02-15
19.46,0.67,0.4,218.78,0.0,0.29,29,2013-06-20
12.26,0.64,1.19,154.49,0.0,0.07,22,2019-05-15
22.07,0.61,4.59,72.16,0.0,0.05,42,2017-01-15
7.62,0.54,2.13,68.72,0.0,0.38,0,2014-02-15
26.59,0.15,1.73,250.99,0.0,0.01,31,2019-08-15
17.82,0.23,2.12,30.74,0.0,0.04,1,2019-10-24
13.3,0.43,1.2,15.15,0.0,0.11,24,2019-10-15
6.86,0.65,3.29,63.25,0.0,0.39,0,2017-02-15
12.03,0.74,0.81,294.15,0.0,0.19,8,2013-03-15
16.1,0.64,0.66,64.96,0.0,0.17,27,2015-07-20
15.08,0.93,5.45,179.55,0.15,0.28,7,2016-06-15
9.04,0.51,1.09,70.4,0.0,0.25,3,2013-06-13
4.51,0.87,1.89,265.43,0.2,0.28,31,2019-02-15
20.94,0.18,1.96,33.01,0.0,0.05,1,2014-05-15
9.91,0.3,1.85,64.0,0.0,0.05,16,2017-12-14
19.64,0.52,0.61,17.0,0.02,0.11,8,2018-06-09
21.3,0.64,1.21,345.83,0.0,0.12,8,2019-09-05
10.58,0.7,2.58,312.43,0.05,0.32,15,2019-12-15
15.02,0.89,2.02,272.14,0.0,0.13,23,2018-07-17
13.13,0.87,0.8,225.65,0.0,0.1,43,2019-04-15
11.5,0.75,1.75,257.97,0.0,0.14,12,2018-06-05
10.4,0.81,4.27,339.6,0.0,0.25,37,2016-04-15
16.54,0.6,2.24,21.86,0.0,0.13,17,2018-10-15
3.49,0.38,2.1,19.61,0.0,0.06,1,2013-01-15
23.05,0.65,2.47,8.04,0.0,0.28,7,2014-08-01
19.27,0.85,5.24,252.0,0.04,0.21,2,2018-08-22
5.41,0.57,2.87,161.02,0.0,0.12,21,2018-05-15
18.85,0.44,1.66,315.44,0.0,0.26,9,2013-05-15
14.37,0.4,2.48,311.76,0.0,0.06,22,2013-05-15
3.91,0.75,1.31,338.32,0.0,0.43,3,2016-04-15
19.28,0.49,0.44,73.15,0.0,0.18,39,2013-07-15
14.02,0.87,2.46,328.91,0.01,0.06,18,2017-06-16
1.99,0.49,1.12,65.83,0.0,0.19,48,2018-11-15
13.15,0.87,1.19,140.03,0.9,0.22,15,2015-05-15
21.73,0.41,1.09,75.67,0.0,0.18,39,2019-08-15
16.7,0.59,3.61,28.92,0.0,0.21,23,2016-02-15
29.98,0.41,0.44,236.47,0.0,0.11,8,2015-07-04
18.15,0.86,0.81,169.38,0.0,0.11,43,2016-06-26
13.7,0.86,0.04,288.86,0.0,0.21,27,2019-11-15
12.46,0.8,1.76,71.2,0.0,0.22,40,2013-03-15
7.83,0.66,2.91,48.79,0.0,0.3,41,2016-11-15
3.06,0.66,2.01,344.48,0.0,0.37,8,2015-12-15
9.9,0.54,2.3,22.95,0.0,0.27,1,2019-03-15
11.66,0.84,1.16,99.37,0.0,0.26,5,2018-01-15
6.49,0.6,3.07,107.25,0.0,0.3,32,2015-03-15
-19.0,0.73,5.3,139.9,0.0,0.25,7,2013-12-15
18.67,0.67,5.81,241.38,0.0,0.23,47,2017-11-13
20.87,0.36,1.65,318.79,0.0,0.14,34,2013-06-15
8.75,0.84,1.09,283.01,0.0,0.27,34,2015-11-15
26.92,0.23,0.7,175.51,0.0,0.25,9,2013-08-04
16.51,0.85,0.78,116.45,1.16,0.45,4,2017-06-15
13.79,0.82,0.54,7.24,0.0,0.05,18,2018-08-11
12.74,0.59,2.09,33.06,0.0,0.14,23,2017-05-19
28.42,0.05,0.2,181.6,0.0,0.0,25,2013-08-15
-10.23,0.86,1.3,32.11,0.0,0.31,21,2019-11-15
-13.5,0.79,2.4,22.94,0.0,0.27,21,2018-03-15
6.69,0.41,1.53,79.32,0.0,0.38,48,2016-12-15
30.38,0.36,4.38,304.56,0.0,0.03,19,2016-08-06
17.64,0.96,0.62,270.44,1.46,0.46,4,2013-04-15
21.97,0.28,0.55,132.61,0.0,0.08,20,2013-08-24
15.47,0.67,4.95,243.92,0.06,0.22,2,2017-06-03
16.31,0.74,6.39,172.1,0.0,0.16,7,2017-08-31
13.06,0.74,1.15,107.02,0.0,0.07,43,2014-02-15
10.85,0.3,0.96,280.33,0.0,0.08,25,2017-02-15
-3.56,0.65,3.87,57.17,0.0,0.41,0,2015-12-15
22.11,0.46,3.1,161.22,0.0,0.11,8,2013-09-15
17.6,0.9,0.15,141.76,0.2,0.44,4,2015-12-15
-2.13,0.67,5.62,316.14,0.0,0.38,45,2019-02-15
17.14,0.94,0.21,304.22,2.39,0.45,4,2018-02-15
19.24,0.49,3.61,139.44,0.0,0.13,44,2018-05-15
7.56,0.92,6.28,75.0,0.64,0.31,2,2019-10-31
19.04,0.91,0.83,241.96,0.31,0.45,4,2018-11-15
19.68,0.65,1.01,256.77,0.0,0.14,12,2015-08-15
4.45,0.67,3.37,2.33,0.0,0.38,9,2013-02-15
14.33,0.78,3.96,225.56,0.14,0.1,10,2018-03-15
11.46,0.87,0.76,331.71,0.0,0.09,18,2015-01-15
11.75,0.71,7.16,271.69,0.0,0.25,2,2014-03-15
22.32,0.32,2.39,291.71,0.0,0.13,5,2018-06-27
18.16,0.69,3.88,186.79,0.0,0.12,33,2019-06-15
5.85,0.92,0.84,75.78,0.0,0.27,46,2015-01-15
25.23,0.65,0.18,206.35,0.03,0.18,20,2017-08-03
18.68,0.7,4.32,230.22,0.04,0.2,2,2017-07-13
25.82,0.26,1.46,152.02,0.0,0.16,14,2013-08-16
3.9,0.62,1.46,293.05,0.0,0.34,26,2013-01-15
8.04,0.85,1.11,219.97,0.0,0.33,15,2014-12-15
13.59,0.54,1.42,344.76,0.0,0.21,6,2018-06-04
14.63,0.88,1.62,232.34,0.0,0.09,30,2013-06-08
7.78,0.75,3.41,277.65,0.0,0.36,26,2019-12-15
16.89,0.95,0.47,353.15,2.55,0.46,4,2015-02-15
16.36,0.84,1.09,245.73,0.0,0.08,11,2019-06-15
19.87,0.71,0.55,293.87,0.0,0.06,16,2018-08-19
12.16,0.77,3.52,305.63,0.0,0.04,49,2018-04-15
19.66,0.85,4.08,359.11,0.01,0.09,42,2014-11-15
25.0,0.62,9.04,7.47,0.0,0.02,50,2015-07-15
16.17,0.76,1.4,244.95,0.0,0.16,12,2014-07-15
29.27,0.38,6.29,305.53,0.0,0.04,19,2019-08-15
11.87,0.84,2.36,147.96,0.04,0.28,37,2017-11-15
10.24,0.17,0.98,276.54,0.0,0.0,25,2018-11-15
8.21,0.58,1.72,119.73,0.0,0.38,39,2015-11-15
25.46,0.44,0.86,196.54,0.0,0.08,20,2017-07-23
-0.99,0.96,2.49,255.19,0.01,0.31,32,2017-01-15
15.76,0.89,1.17,288.29,0.0,0.05,10,2018-06-06
10.27,0.81,0.37,304.69,0.0,0.34,8,2018-01-15
4.74,0.78,1.19,323.45,0.0,0.49,9,2016-03-15
17.14,0.32,2.49,55.31,0.0,0.08,43,2016-02-15
14.89,0.64,3.09,176.7,0.0,0.12,33,2018-05-15
-12.79,0.88,3.85,317.28,0.02,0.29,7,2014-11-15
-11.15,0.87,2.76,83.1,0.0,0.36,22,2017-01-15
10.55,0.75,1.8,40.14,0.0,0.29,17,2017-02-15
13.99,0.89,2.89,302.72,0.0,0.05,18,2019-10-09
10.43,0.7,2.18,52.89,0.0,0.38,14,2018-01-15
16.25,0.68,3.45,309.14,0.05,0.26,2,2019-08-12
22.03,0.38,1.75,301.6,0.0,0.17,41,2013-06-15
20.75,0.54,0.43,221.9,0.0,0.14,32,2018-05-15
18.37,0.63,1.03,149.56,0.0,0.08,17,2019-08-16
0.48,0.92,1.53,267.75,0.0,0.39,29,2014-01-15
4.24,0.64,1.64,108.87,0.0,0.14,46,2018-11-15
12.31,0.85,1.37,42.95,0.0,0.19,35,2016-03-15
18.19,0.41,2.73,316.42,0.0,0.12,5,2019-09-30
10.32,0.82,7.55,221.29,0.61,0.13,18,2019-02-15
15.72,0.71,0.28,206.64,0.0,0.07,18,2018-10-13
21.1,0.41,2.52,305.69,0.0,0.12,24,2019-05-15
8.91,0.84,1.82,26.87,0.0,0.3,11,2014-12-15
24.83,0.51,2.34,227.78,0.0,0.15,17,2014-07-17
19.37,0.47,2.12,315.03,0.0,0.12,34,2018-09-15
16.34,0.91,2.23,215.63,0.0,0.14,13,2013-07-01
18.86,0.66,1.8,157.59,0.02,0.14,2,2017-06-26
9.36,0.91,1.83,151.09,0.0,0.29,46,2015-11-15
16.43,0.84,1.06,152.87,0.0,0.05,18,2014-07-15
21.91,0.99,1.06,354.43,0.0,0.24,28,2016-02-15
18.29,0.69,1.73,346.87,0.0,0.29,9,2018-08-09
7.63,0.57,1.84,41.62,0.0,0.27,20,2017-02-15
16.15,0.56,1.04,56.86,0.0,0.03,1,2019-10-28
12.03,0.39,1.45,38.08,0.0,0.11,46,2017-10-15
24.71,0.38,3.7,296.56,0.0,0.21,7,2015-07-24
15.59,0.66,2.66,357.24,0.0,0.3,9,2019-08-12
9.19,0.8,4.74,246.03,0.39,0.43,12,2019-02-15
5.44,0.79,3.43,261.63,0.0,0.17,38,2014-11-15
18.79,0.77,2.66,285.95,0.03,0.03,10,2014-10-15
15.31,0.91,2.64,239.64,0.0,0.09,30,2015-08-19
14.28,0.75,1.61,229.18,0.0,0.15,12,2019-05-15
14.91,0.51,0.64,107.68,0.0,0.05,1,2014-04-15
9.92,0.92,0.67,194.14,0.02,0.15,19,2015-02-15
20.03,0.37,3.53,358.54,0.0,0.23,9,2018-06-23
27.3,0.58,3.55,198.85,0.0,0.34,45,2017-10-14
15.17,0.64,1.55,61.87,0.0,0.19,10,2018-12-15
13.09,0.81,3.19,162.22,0.0,0.05,49,2015-11-15
23.99,0.5,1.9,222.61,0.0,0.08,11,2017-06-02
25.32,0.32,1.21,226.51,0.0,0.01,31,2018-08-15
12.88,0.86,1.6,299.46,0.0,0.24,34,2014-11-15
15.07,0.87,4.89,174.94,0.0,0.33,29,2014-04-15
1.27,0.64,3.02,342.24,0.03,0.15,38,2013-11-15
4.53,0.93,1.2,287.69,1.17,0.51,9,2016-01-15
18.8,0.5,1.51,56.0,0.0,0.17,0,2019-07-15
11.91,0.74,3.16,145.46,0.07,0.37,34,2016-01-15
20.65,0.43,0.39,82.26,0.0,0.18,48,2014-07-15
11.02,0.76,0.77,33.25,0.0,0.38,33,2014-12-15
17.5,0.82,1.66,331.89,0.0,0.04,10,2017-10-13
32.4,0.18,0.81,188.91,0.0,0.0,25,2018-08-15
10.58,0.76,1.99,1.17,0.0,0.11,16,2015-01-15
24.73,0.74,0.66,159.71,0.0,0.24,47,2016-09-15
19.22,0.52,1.5,15.71,0.0,0.07,11,2016-09-19
17.4,0.67,0.57,140.88,0.0,0.07,17,2018-06-15
16.88,0.78,1.99,219.65,0.0,0.12,26,2017-07-15
31.09,0.21,0.44,38.15,0.0,0.24,9,2017-07-29
15.72,0.74,1.47,54.25,0.0,0.27,24,2017-03-15
11.61,0.8,2.08,255.59,0.0,0.19,39,2018-06-17
8.59,0.69,6.51,304.16,0.0,0.3,2,2017-12-07
6.86,0.39,0.6,202.56,0.0,0.02,31,2017-11-15
12.93,0.91,3.13,324.41,0.03,0.05,18,2019-07-30
12.93,0.75,1.41,96.48,0.0,0.12,23,2017-10-09
22.05,0.98,1.5,11.81,0.02,0.17,28,2019-04-15
15.41,0.4,0.71,68.84,0.0,0.05,35,2016-11-15
13.28,0.71,2.36,323.73,0.0,0.15,36,2014-03-15
8.3,0.78,6.05,333.8,0.0,0.2,37,2013-04-15
7.33,0.79,1.09,63.8,0.0,0.31,24,2018-12-15
14.48,0.63,1.22,65.41,0.0,0.21,48,2018-06-15
6.53,0.69,1.73,52.84,0.0,0.27,40,2018-02-15
19.02,0.46,1.17,77.51,0.0,0.16,14,2017-07-12
17.84,0.57,1.17,65.13,0.0,0.11,47,2013-04-15
29.93,0.24,1.15,326.21,0.01,0.06,22,2018-07-14
-4.25,0.84,3.87,293.09,0.0,0.35,45,2013-12-15
22.17,0.37,2.52,67.49,0.0,0.15,14,2014-09-15
20.65,0.43,1.76,308.4,0.0,0.12,5,2016-08-09
11.8,0.37,1.85,250.94,0.0,0.1,38,2014-05-15
10.67,0.89,1.51,123.94,0.09,0.18,11,2015-05-15
14.27,0.92,3.73,298.38,0.0,0.04,49,2018-08-15
16.25,0.65,0.97,69.45,0.0,0.07,35,2017-03-15
12.19,0.82,1.57,344.71,0.0,0.36,12,2015-02-15
8.15,0.82,1.17,35.81,0.28,0.37,8,2019-01-15
11.08,0.7,4.16,156.0,0.0,0.22,8,2015-11-15
9.95,0.87,1.37,224.04,0.17,0.29,20,2019-12-15
-7.5,0.77,7.33,335.33,0.21,0.27,21,2017-11-15
9.64,0.83,2.7,8.19,0.0,0.3,11,2017-01-15
11.08,0.97,2.1,265.95,0.0,0.04,49,2018-06-15
16.81,0.82,3.17,199.26,0.13,0.14,12,2014-10-15
18.32,0.64,2.54,320.97,0.05,0.26,32,2015-07-15
13.32,0.86,1.36,191.96,0.0,0.29,15,2016-02-15
17.74,0.6,5.87,248.42,0.08,0.22,32,2013-06-15
32.14,0.22,1.66,317.01,0.0,0.13,24,2016-07-29
15.95,0.75,3.17,181.52,0.0,0.16,33,2015-06-15
12.68,0.66,0.62,12.34,0.0,0.07,18,2014-03-19
14.86,0.88,0.58,75.52,0.0,0.06,1,2014-11-15
9.22,0.61,0.37,160.53,0.0,0.14,44,2017-12-15
3.24,0.63,0.07,347.79,0.0,0.14,38,2019-10-13
9.86,0.57,2.31,70.35,0.0,0.39,39,2015-02-15
14.23,0.91,3.59,245.17,0.0,0.08,30,2013-09-15
16.44,0.67,2.72,122.56,0.0,0.36,40,2018-04-15
14.43,0.81,2.19,123.45,0.07,0.1,50,2019-04-15
13.56,0.86,0.55,279.76,0.0,0.34,13,2015-02-15
23.94,0.56,0.76,86.25,0.0,0.06,17,2016-08-15
31.12,0.09,0.83,210.54,0.0,0.0,25,2019-07-15
31.33,0.27,1.27,284.63,0.0,0.11,15,2017-07-30
7.93,0.83,2.06,31.14,0.0,0.34,17,2014-12-15
5.04,0.8,1.0,67.38,0.01,0.42,0,2014-12-15
11.03,0.63,1.57,354.96,0.0,0.15,11,2018-12-15
15.16,0.69,3.31,243.17,0.13,0.25,32,2017-05-15
12.15,0.9,2.31,342.25,0.0,0.14,37,2013-09-28
28.36,0.13,1.53,160.51,0.0,0.0,25,2018-06-15
22.58,0.53,2.02,54.73,0.0,0.17,14,2017-07-07
14.29,0.61,2.14,1.53,0.0,0.13,23,2017-06-14
10.85,0.56,1.81,137.61,0.0,0.15,6,2018-07-05
12.34,0.86,2.26,316.46,0.0,0.05,10,2016-12-15
18.22,0.86,0.88,65.22,0.0,0.14,23,2017-08-02
12.26,0.36,0.84,30.17,0.0,0.1,46,2013-10-15
13.04,0.59,3.0,123.42,0.0,0.07,18,2018-02-07
21.13,0.83,2.15,337.28,0.05,0.11,42,2014-01-15
31.24,0.09,0.47,52.75,0.0,0.0,25,2019-06-15
17.17,0.97,0.27,193.81,1.53,0.45,4,2018-12-15
11.74,0.68,2.22,256.3,0.01,0.18,47,2019-03-15
32.85,0.15,2.68,303.7,0.0,0.12,24,2017-06-07
20.42,0.83,2.38,173.06,0.0,0.04,10,2019-09-25
12.96,0.86,0.9,141.15,0.2,0.23,43,2015-05-15
18.45,0.39,3.5,311.74,0.0,0.13,5,2017-06-11
18.74,0.46,1.74,245.39,0.0,0.3,29,2013-09-15
26.2,0.23,3.21,26.77,0.0,0.16,14,2017-06-22
-0.17,0.99,2.91,41.52,0.01,0.39,7,2016-03-15
12.58,0.62,0.42,97.57,0.0,0.06,17,2019-04-15
10.74,0.92,1.43,89.55,0.01,0.36,43,2019-01-15
13.52,0.7,1.34,111.27,0.82,0.39,4,2015-09-15
13.6,0.86,5.48,171.55,1.27,0.33,9,2014-10-15
-23.6,0.76,3.21,233.45,0.0,0.28,21,2013-01-15
8.01,0.71,0.67,58.03,0.0,0.2,33,2018-02-15
20.94,0.55,3.1,303.83,0.0,0.12,24,2018-08-23
14.48,0.89,1.67,207.75,0.0,0.32,32,2014-07-04
14.31,0.85,6.86,260.23,0.07,0.22,2,2015-06-05
18.81,0.4,2.68,178.05,0.0,0.12,33,2014-06-15
18.24,0.72,4.54,316.47,0.0,0.06,16,2015-10-29
2.49,0.58,1.44,51.51,0.0,0.32,29,2013-04-15
14.33,0.69,2.78,314.81,0.0,0.17,34,2014-03-15
18.19,0.59,3.89,316.89,0.0,0.04,49,2018-11-03
9.32,0.67,1.03,38.07,0.0,0.17,39,2019-11-15
20.2,0.55,5.7,272.63,0.0,0.09,47,2016-05-15
7.01,0.7,2.47,274.93,0.0,0.34,26,2018-03-15
11.44,0.75,6.43,218.05,0.27,0.23,2,2015-06-01
23.15,0.95,0.8,330.88,0.01,0.4,28,2018-11-15
11.46,0.9,1.81,249.18,0.0,0.13,13,2015-05-15
21.43,0.48,1.76,309.89,0.0,0.13,34,2019-07-15
15.3,0.89,1.94,248.71,0.0,0.09,30,2017-08-22
20.68,0.7,2.09,295.32,0.0,0.12,5,2013-06-25
13.09,0.82,0.47,230.79,0.11,0.09,43,2018-02-15
10.91,0.88,2.35,158.05,0.06,0.41,44,2016-01-15
35.46,0.2,2.98,340.94,0.0,0.12,41,2018-09-23
16.92,0.77,0.35,159.24,0.0,0.04,10,2014-11-15
7.75,0.54,1.34,340.47,0.0,0.13,12,2018-11-15
0.63,0.72,0.54,191.8,0.0,0.41,6,2016-03-15
11.64,0.57,3.95,72.08,0.0,0.34,39,2016-02-15
12.32,0.81,1.42,94.78,0.0,0.26,45,2013-08-15
9.19,0.95,1.56,37.58,0.0,0.29,13,2018-01-15
25.65,0.43,2.38,334.66,0.0,0.13,34,2018-07-15
19.52,0.53,0.26,120.85,0.0,0.07,35,2019-08-13
14.4,0.42,2.64,63.47,0.0,0.02,10,2014-01-15
21.0,0.34,3.17,297.31,0.0,0.12,24,2018-06-15
11.66,0.84,0.21,317.15,0.0,0.17,44,2014-11-15
25.63,0.88,3.6,167.59,0.0,0.1,42,2014-10-15
7.81,0.25,2.16,264.05,0.0,0.01,31,2014-03-15
20.54,0.25,0.23,51.5,0.0,0.12,8,2014-05-15
17.72,0.74,2.04,243.06,0.0,0.08,10,2019-05-13
4.21,0.82,7.82,204.85,0.33,0.39,22,2016-12-15
10.03,0.43,1.66,10.32,0.0,0.18,6,2017-09-15
17.31,0.09,2.04,12.55,0.0,0.0,25,2016-04-15
12.07,0.53,2.8,318.84,0.0,0.24,46,2016-04-15
16.58,0.81,2.84,248.02,0.0,0.15,12,2018-07-15
9.48,0.84,2.71,310.48,0.0,0.28,23,2018-03-15
12.3,0.52,1.11,64.27,0.0,0.15,5,2017-05-18
15.27,0.79,1.07,30.57,0.1,0.29,9,2019-05-15
12.93,0.7,1.57,348.71,0.0,0.19,23,2014-02-15
15.42,0.9,1.94,267.64,0.0,0.04,49,2014-08-15
25.17,0.72,0.95,129.67,0.0,0.14,47,2015-06-15
13.6,0.75,0.7,141.68,0.0,0.05,35,2018-11-08
19.31,0.3,3.82,321.96,0.0,0.13,34,2019-06-07
28.38,0.11,5.71,351.85,0.0,0.14,40,2017-10-08
21.78,0.51,0.35,264.58,0.0,0.26,15,2019-06-01
10.9,0.88,2.33,205.49,0.0,0.25,7,2014-07-15
9.02,0.7,1.63,147.72,0.0,0.33,33,2019-03-15
17.01,0.94,0.35,199.03,2.65,0.46,4,2014-05-15
-3.82,0.71,4.47,185.99,0.17,0.37,45,2018-01-15
2.92,0.61,1.93,211.18,0.0,0.05,22,2019-11-15
18.85,0.84,2.51,225.97,0.29,0.32,32,2014-08-15
18.33,0.39,1.55,73.15,0.0,0.22,3,2016-07-15
13.84,0.74,1.23,355.26,0.0,0.05,10,2017-04-15
16.77,0.6,4.48,185.3,0.0,0.21,32,2018-09-15
14.45,0.87,2.24,223.52,0.0,0.11,26,2014-07-01
22.23,0.81,1.9,188.89,0.0,0.08,43,2016-08-31
14.34,0.71,4.09,220.28,0.0,0.13,13,2014-06-15
21.01,0.47,0.23,196.75,0.0,0.16,27,2016-06-17
13.38,0.96,1.76,154.34,0.0,0.2,44,2016-11-15
12.95,0.89,1.52,156.55,0.0,0.34,46,2014-02-15
15.03,0.42,3.07,311.13,0.0,0.13,44,2013-04-15
10.89,0.42,2.63,11.26,0.0,0.09,11,2013-02-15
6.83,0.73,4.04,172.6,0.0,0.36,32,2013-04-15
10.35,0.75,2.84,317.26,0.0,0.39,36,2016-03-15
15.94,0.88,0.62,181.74,0.0,0.08,43,2014-11-15
12.19,0.68,1.26,160.28,0.0,0.07,22,2017-06-03
18.15,0.81,2.2,192.21,0.0,0.25,21,2018-08-07
22.7,0.8,0.77,161.79,0.03,0.05,1,2015-09-15
8.77,0.9,3.76,114.37,1.39,0.45,14,2018-11-29
6.43,0.89,1.25,203.57,0.04,0.42,40,2019-12-15
30.49,0.23,2.0,153.73,0.58,0.18,6,2014-08-11
22.93,0.94,0.75,355.84,0.0,0.37,28,2017-08-15
22.93,0.73,1.58,135.08,0.0,0.23,45,2019-07-15
14.25,0.87,0.79,162.46,0.0,0.14,23,2017-07-24
9.9,0.65,1.69,14.29,0.0,0.09,10,2015-12-15
23.94,0.36,2.5,346.02,0.0,0.18,6,2019-06-16
17.86,0.17,3.99,346.61,0.0,0.07,13,2019-10-10
25.3,0.4,0.75,88.25,0.0,0.07,20,2014-09-15
12.36,0.52,2.95,313.44,0.0,0.23,33,2016-04-15
16.38,0.72,4.58,174.18,0.0,0.33,45,2013-04-15
10.84,0.75,4.74,1.22,0.0,0.09,37,2018-11-08
17.38,0.44,4.64,294.58,0.0,0.12,24,2016-06-15
12.62,0.76,2.86,144.53,0.0,0.21,14,2019-04-30
27.35,0.46,8.97,298.09,0.0,0.04,19,2017-07-25
14.14,0.29,2.51,347.44,0.0,0.11,8,2013-10-15
21.49,0.92,0.93,52.02,0.0,0.39,28,2013-12-15
13.17,0.75,1.21,251.71,0.0,0.2,15,2014-11-15
10.38,0.52,0.91,273.08,0.0,0.15,25,2018-01-15
15.77,0.59,2.05,303.45,0.0,0.14,38,2015-07-15
16.41,0.6,2.03,310.93,0.0,0.13,15,2018-05-18
16.06,0.87,0.17,179.78,1.3,0.43,4,2013-07-15
16.34,0.54,1.33,65.82,0.0,0.19,48,2015-08-15
24.95,0.25,3.15,189.97,0.0,0.09,38,2019-08-07
6.96,0.42,1.55,211.38,0.0,0.01,31,2014-02-15
15.33,0.58,2.15,275.96,0.0,0.15,36,2015-05-11
15.51,0.13,2.27,42.79,0.0,0.08,20,2014-04-30
6.73,0.76,4.5,123.78,0.23,0.42,39,2019-01-15
24.22,0.68,1.15,113.98,0.01,0.07,47,2014-09-15
8.04,0.84,1.53,87.91,0.0,0.35,39,2014-11-15
13.43,0.56,2.02,301.15,0.0,0.13,38,2013-05-15
20.59,0.41,2.13,117.43,0.0,0.14,40,2018-06-15
5.36,0.69,3.36,252.27,0.0,0.38,45,2018-04-15
-1.23,0.9,4.62,214.02,0.0,0.29,7,2013-11-15
14.28,0.43,2.36,300.5,0.0,0.13,5,2017-10-11
11.43,0.91,1.37,353.1,0.0,0.22,36,2014-02-15
21.24,0.88,2.0,265.11,0.19,0.3,45,2018-05-15
7.1,0.76,2.24,334.34,0.0,0.12,19,2018-02-15
26.08,0.4,5.06,318.89,0.0,0.22,29,2016-07-19
24.98,0.64,5.82,1.19,0.0,0.02,50,2018-09-10
19.82,0.69,2.77,176.66,0.0,0.11,33,2013-08-15
25.21,0.35,3.94,263.6,0.0,0.13,5,2017-07-05
4.01,0.36,2.37,4.66,0.0,0.09,11,2013-01-15
22.29,0.48,2.95,301.84,0.0,0.13,36,2015-06-15
21.43,0.77,2.58,176.73,0.0,0.06,10,2018-07-28
27.71,0.26,1.63,203.21,0.0,0.02,31,2019-07-15
3.27,0.71,0.95,228.91,0.0,0.33,30,2013-01-15
20.63,0.5,2.4,310.13,0.0,0.11,24,2014-09-14
22.08,0.29,1.59,64.23,0.0,0.06,43,2015-03-15
25.58,0.23,1.41,242.89,0.0,0.12,15,2014-08-15
9.2,0.76,7.36,245.36,0.02,0.36,32,2013-11-04
19.61,0.65,3.2,89.3,0.0,0.22,2,2017-05-28
28.02,0.29,1.48,314.08,0.0,0.12,5,2015-07-18
7.18,0.4,4.39,73.85,0.0,0.27,39,2014-01-15
13.89,0.73,5.87,18.14,0.01,0.08,50,2014-02-15
23.06,0.41,0.19,114.28,0.0,0.16,6,2018-07-15
22.23,0.38,2.1,309.25,0.0,0.09,36,2013-08-15
1.54,0.82,1.34,25.48,0.0,0.17,24,2013-12-15
16.29,0.27,0.61,326.49,0.0,0.11,15,2019-10-15
19.7,0.71,3.18,267.62,0.0,0.05,10,2017-06-28
18.23,0.83,1.68,262.41,0.0,0.14,12,2015-10-15
17.06,0.8,0.5,95.93,0.0,0.08,35,2015-07-06
24.48,0.85,2.63,254.45,0.07,0.18,42,2019-05-15
15.21,0.77,4.8,299.26,0.0,0.06,18,2017-06-29
21.98,0.63,6.73,3.18,0.0,0.02,50,2019-10-24
18.96,0.21,0.77,271.65,0.0,0.01,25,2017-03-15
19.43,0.66,1.12,213.42,0.0,0.09,11,2015-06-15
16.57,0.44,0.88,88.82,0.0,0.07,17,2013-03-15
9.03,0.68,2.71,203.72,0.01,0.2,22,2018-04-15
25.33,0.46,1.54,59.47,0.0,0.04,11,2014-09-15
13.75,0.58,2.42,21.23,0.0,0.06,16,2013-10-15
14.57,0.79,2.67,239.95,0.0,0.08,30,2018-09-15
20.23,0.94,4.85,85.99,2.71,0.43,45,2016-08-15
25.29,0.78,0.89,159.86,0.12,0.3,29,2017-07-17
13.05,0.39,2.13,55.57,0.0,0.04,43,2017-12-15
7.58,0.73,1.15,89.91,0.0,0.22,46,2018-02-15
22.94,0.27,2.03,294.58,0.0,0.09,38,2014-07-15
24.08,0.88,4.09,168.73,0.01,0.07,42,2014-04-15
11.9,0.77,1.5,30.9,0.0,0.04,49,2018-11-16
18.86,0.85,2.1,231.93,0.0,0.12,13,2015-10-15
19.65,0.41,0.36,357.35,0.0,0.18,6,2019-06-14
18.77,0.43,3.55,310.84,0.0,0.12,24,2013-05-19
13.49,0.84,5.3,249.32,0.0,0.18,47,2016-01-15
17.98,0.16,5.11,25.41,0.0,0.12,26,2018-10-15
12.55,0.33,1.05,331.02,0.0,0.1,33,2013-10-15
14.29,0.87,0.61,71.12,0.0,0.07,17,2014-11-15
0.08,0.59,2.76,77.46,0.0,0.39,39,2013-01-15
9.78,0.94,1.82,313.07,0.0,0.35,33,2018-01-15
-0.21,0.77,0.68,65.25,0.0,0.42,48,2017-01-15
18.61,0.68,5.1,195.45,0.02,0.03,10,2013-09-26
10.05,0.68,2.54,18.97,0.0,0.08,16,2013-02-15
